aReplica,Periodo,SumaW0,SumaW1,SumaW2,SumaW3,SumaW4,SumaW5,SumaW6,SumaW7,SumaW8,SumaW9,TotalDur,BI_W0,BI_W1,BI_W2,BI_W3,BI_W4,BI_W5,BI_W6,BI_W7,BI_W8,BI_W9,BI_Sistema,EstacionCuelloBotella,Producto1,Producto2,Producto3,TotalProductos
4,48,1.101155,2.048594,0.483715,0.500613,0.492474,2.649974,0.04694,0.568331,0.153323,0.689781,8.7349,0.126063836,0.23452976,0.05537728,0.057311818,0.056380039,0.303377715,0.005373845,0.065064397,0.01755292,0.078968391,0.303377715,W5,31,7,2,40
4,49,0.910278,1.492224,0.43373,0.455817,0.432379,1.494346,0.037471,0.427524,0.117448,0.491081,6.292298,0.144665431,0.237150879,0.068930302,0.072440466,0.068715595,0.237488116,0.005955058,0.067944017,0.018665359,0.078044778,0.237488116,W5,29,10,1,40
4,50,0.350933,0.699335,0.267269,0.2704,0.262783,2.914172,0.023471,0.290256,0.098558,0.543757,5.720934,0.061341907,0.122241403,0.046717721,0.04726501,0.045933584,0.509387453,0.004102652,0.050735771,0.017227607,0.095046893,0.509387453,W5,10,2,5,17
5,0,0.25301,0.386088,0.132922,0.144104,0.135297,0.095666,0.007519,0.09073,0.050499,0.235047,1.530882,0.165270739,0.252199712,0.086827071,0.094131357,0.088378464,0.062490773,0.004911548,0.059266488,0.032986866,0.153536981,0.252199712,W1,11,1,,12
5,1,0.601864,1.335922,0.482509,0.514293,0.475145,4.389448,0.043014,0.568039,0.167039,0.89832,9.475593,0.063517291,0.140985583,0.050921246,0.054275548,0.050144091,0.463237288,0.004539452,0.059947594,0.017628343,0.094803565,0.463237288,W5,36,3,,39
5,2,0.982038,2.357344,0.416869,0.432279,0.43899,1.808395,0.033641,0.379536,0.143165,0.924684,7.916941,0.124042607,0.29775945,0.052655312,0.054601771,0.055449447,0.228420927,0.004249242,0.047939728,0.018083373,0.116798142,0.29775945,W1,28,3,3,34
5,3,1.584231,2.584069,0.516172,0.499562,0.548327,8.731128,0.045694,0.658778,0.148754,0.716519,16.033234,0.098809198,0.161169543,0.032193879,0.031157906,0.034199401,0.544564372,0.002849955,0.04108828,0.009277854,0.044689612,0.544564372,W5,22,9,7,38
5,4,0.82203,5.468566,0.49973,0.492026,0.492149,7.51735,0.047537,0.512748,0.158109,1.243055,17.2533,0.047644798,0.316957683,0.028964314,0.028517791,0.02852492,0.435705054,0.002755241,0.029718836,0.009163986,0.072047376,0.435705054,W5,21,11,2,34
5,5,1.405933,10.941673,0.59909,0.604811,0.592304,6.616036,0.050362,0.607511,0.155216,0.762942,22.335878,0.062945052,0.489869841,0.026821869,0.027078004,0.026518053,0.296206668,0.002254758,0.027198886,0.006949178,0.03415769,0.489869841,W1,37,8,3,48
5,6,1.517765,5.83214,0.531418,0.567865,0.541283,6.233498,0.043429,0.492011,0.168797,0.816697,16.744903,0.090640418,0.348293448,0.031736105,0.033912708,0.03232524,0.372262413,0.002593565,0.029382732,0.0100805,0.048772871,0.372262413,W5,30,10,2,42
5,7,0.901536,4.264378,0.500255,0.52444,0.503232,4.392167,0.040924,0.532258,0.157208,0.737854,12.554252,0.071811208,0.339675992,0.039847456,0.041773895,0.040084586,0.349854934,0.003259772,0.042396632,0.012522291,0.058773235,0.349854934,W5,33,4,6,43
5,8,1.048556,1.435332,0.499047,0.500586,0.492585,3.265747,0.048671,0.627163,0.177934,0.934843,9.030464,0.116113192,0.158943328,0.055262609,0.055433032,0.054547031,0.361636678,0.005389646,0.069449698,0.019703749,0.103521037,0.361636678,W5,32,8,2,42
5,9,1.866038,1.622356,0.449517,0.447997,0.444981,1.137955,0.042038,0.479264,0.19785,1.185761,7.873757,0.236994614,0.206045983,0.057090535,0.056897489,0.056514444,0.144525034,0.005339001,0.060868528,0.025127776,0.150596596,0.236994614,W0,23,9,3,35
5,10,0.943659,3.316272,0.48233,0.486721,0.487127,1.357098,0.041635,0.520179,0.148723,0.987173,8.770917,0.107589549,0.378098664,0.054991969,0.055492601,0.055538891,0.154727037,0.004746938,0.059307254,0.01695638,0.112550717,0.378098664,W1,30,8,2,40
5,11,1.631199,2.132949,0.54799,0.533126,0.569237,4.965736,0.039157,0.477727,0.143681,0.951851,11.992653,0.136016526,0.177854642,0.045693809,0.044454384,0.047465477,0.414064845,0.003265082,0.039834972,0.011980752,0.079369511,0.414064845,W5,28,8,4,40
5,12,0.685054,5.534373,0.565911,0.585277,0.579373,3.991522,0.049384,0.723395,0.185087,0.917555,13.816931,0.049580764,0.400550093,0.040957793,0.042359407,0.041932105,0.288886295,0.003574166,0.052355693,0.013395667,0.066408018,0.400550093,W1,30,9,6,45
5,13,0.753756,2.973546,0.515831,0.525843,0.504519,2.811741,0.041578,0.480831,0.161492,0.811758,9.580895,0.078672817,0.310362028,0.053839542,0.054884538,0.052658859,0.293473731,0.004339678,0.050186439,0.016855628,0.08472674,0.310362028,W1,30,7,6,43
5,14,0.754226,1.242876,0.417792,0.431992,0.428766,2.709825,0.040055,0.398668,0.12288,0.569076,7.116156,0.10598784,0.17465553,0.058710349,0.060705808,0.060252473,0.380798988,0.005628741,0.056022943,0.01726775,0.079969579,0.380798988,W5,27,5,3,35
5,15,0.726989,2.966752,0.567114,0.532635,0.584723,3.263626,0.051878,0.722344,0.081171,0.469636,9.966868,0.072940567,0.297661412,0.056899921,0.053440559,0.058666674,0.327447499,0.005205045,0.072474523,0.008144083,0.047119717,0.327447499,W5,30,8,4,42
5,16,0.865923,2.625611,0.517511,0.563014,0.514394,1.63351,0.035072,0.367706,0.177591,1.12486,8.425192,0.102777836,0.311638121,0.061424238,0.066825065,0.061054276,0.193884009,0.004162754,0.043643634,0.02107857,0.133511497,0.311638121,W1,19,10,8,37
5,17,0.985551,3.574665,0.565915,0.568969,0.562377,2.228524,0.05004,0.675167,0.095325,0.53808,9.844613,0.10011069,0.363108738,0.057484738,0.057794959,0.057125354,0.226369894,0.005082983,0.068582381,0.009682961,0.054657303,0.363108738,W1,29,9,3,41
5,18,1.16979,2.845386,0.498391,0.491053,0.500946,1.277689,0.032029,0.373579,0.117253,0.612409,7.918525,0.14772827,0.35933283,0.062939878,0.062013191,0.063262539,0.161354419,0.004044819,0.047177852,0.014807429,0.077338772,0.35933283,W1,35,7,3,45
5,19,0.843838,1.430128,0.451192,0.474561,0.454938,1.166009,0.029286,0.331689,0.127287,0.702728,6.011656,0.14036698,0.237892521,0.075052864,0.078940146,0.075675987,0.193958038,0.004871536,0.055174315,0.021173367,0.116894247,0.237892521,W1,29,4,4,37
5,20,2.401579,2.267895,0.482797,0.483499,0.480919,1.206898,0.041158,0.494969,0.158838,1.028302,9.046854,0.265460126,0.250683276,0.053366286,0.053443882,0.0531587,0.13340527,0.004549427,0.054711726,0.017557264,0.113664043,0.265460126,W0,29,5,1,35
5,21,2.100344,5.355073,0.567637,0.608298,0.576374,2.825302,0.043795,0.474174,0.110651,0.507704,13.169352,0.15948727,0.406631473,0.04310288,0.046190428,0.043766314,0.214536144,0.003325524,0.036005872,0.00840216,0.038551935,0.406631473,W1,35,6,2,43
5,22,0.568838,5.092553,0.551853,0.530064,0.542774,2.32883,0.049755,0.718876,0.13375,0.650655,11.167948,0.050934872,0.455997198,0.049414002,0.047462972,0.04860105,0.208528012,0.00445516,0.064369569,0.011976238,0.058260927,0.455997198,W1,26,7,6,39
5,23,0.532741,5.344009,0.44933,0.452153,0.44053,3.493695,0.036324,0.444281,0.125613,0.654942,11.973618,0.044492901,0.446315308,0.037526669,0.037762437,0.03679172,0.291782734,0.00303367,0.037104992,0.010490814,0.054698755,0.446315308,W1,23,9,2,34
5,24,1.384247,6.354341,0.565405,0.557146,0.577749,5.010937,0.043674,0.707232,0.118793,0.568517,15.888041,0.08712509,0.399944902,0.035586829,0.035067004,0.036363766,0.315390488,0.00274886,0.04451348,0.007476882,0.0357827,0.399944902,W1,35,8,1,44
5,25,1.042685,3.684205,0.515642,0.553026,0.512214,2.364045,0.043386,0.532296,0.186434,1.066092,10.500025,0.099303097,0.350875831,0.049108645,0.052669017,0.04878217,0.225146607,0.00413199,0.050694736,0.017755577,0.10153233,0.350875831,W1,28,13,3,44
5,26,0.971494,1.853259,0.48445,0.469421,0.483222,5.333381,0.03577,0.378316,0.196933,1.024892,11.231138,0.08650005,0.165010794,0.043134543,0.041796388,0.043025204,0.474874496,0.003184895,0.033684565,0.017534554,0.09125451,0.474874496,W5,27,7,4,38
5,27,1.261547,2.104383,0.533884,0.553926,0.541308,2.236294,0.044447,0.575201,0.158304,0.955667,8.964961,0.140719742,0.234734206,0.059552295,0.061787887,0.060380408,0.249448269,0.004957858,0.064161015,0.01765808,0.106600241,0.249448269,W5,36,5,2,43
5,28,1.586154,2.422571,0.484752,0.484311,0.49069,4.708398,0.040303,0.518389,0.150057,0.862964,11.748589,0.135008042,0.206201017,0.041260444,0.041222908,0.041765867,0.400762849,0.003430454,0.044123511,0.012772342,0.073452565,0.400762849,W5,30,9,1,40
5,29,0.91109,2.444703,0.500311,0.453328,0.500591,1.038873,0.045723,0.722529,0.110052,0.449725,7.176925,0.126947126,0.340633767,0.069711053,0.063164656,0.069750067,0.144751826,0.006370834,0.100673896,0.015334144,0.062662631,0.340633767,W1,31,7,1,39
5,30,1.01216,3.232209,0.549206,0.56709,0.543218,1.158361,0.039353,0.458176,0.175549,1.036587,8.771909,0.115386514,0.368472701,0.062609633,0.064648413,0.061926999,0.132053467,0.004486253,0.052232188,0.020012634,0.118171199,0.368472701,W1,29,10,4,43
5,31,0.714813,2.55428,0.49981,0.478735,0.498534,1.173167,0.038123,0.484994,0.108705,0.538912,7.090073,0.100818849,0.360261453,0.070494338,0.067521872,0.070314368,0.165466138,0.005376955,0.068404655,0.015332,0.076009373,0.360261453,W1,28,9,1,38
5,32,1.007958,2.086742,0.533143,0.537432,0.537423,1.349839,0.040493,0.431053,0.115522,0.575228,7.214833,0.139706352,0.289229425,0.073895404,0.074489874,0.074488626,0.187092203,0.005612465,0.059745388,0.016011736,0.079728526,0.289229425,W1,26,10,5,41
5,33,0.844306,3.302024,0.501461,0.50627,0.491067,1.238404,0.039827,0.414149,0.15638,0.764387,8.258275,0.102237574,0.399844277,0.060722245,0.06130457,0.059463629,0.149959162,0.004822678,0.050149577,0.018936158,0.092560129,0.399844277,W1,29,7,2,38
5,34,2.988608,2.492009,0.500285,0.495961,0.498212,1.503272,0.033227,0.37696,0.142011,0.75509,9.785635,0.305407672,0.254659917,0.051124429,0.050682557,0.050912588,0.153620281,0.003395487,0.038521772,0.014512191,0.077163107,0.305407672,W0,21,10,9,40
5,35,1.17541,2.338742,0.35047,0.314528,0.3625,3.891459,0.032706,0.342902,0.127574,0.810473,9.746764,0.120594897,0.239950613,0.035957575,0.032269992,0.037191831,0.399256512,0.003355575,0.035181112,0.013088857,0.083153034,0.399256512,W5,17,7,6,30
5,36,0.602141,4.141494,0.516773,0.52426,0.489748,10.974818,0.039312,0.436484,0.186981,1.038575,18.950586,0.031774268,0.218541738,0.0272695,0.02766458,0.025843422,0.57912816,0.002074448,0.023032744,0.009866766,0.054804374,0.57912816,W5,17,15,7,39
5,37,1.020409,6.945187,0.731833,0.710409,0.714669,6.627633,0.060302,0.763039,0.191601,0.928902,18.693984,0.054584887,0.371519896,0.039148049,0.038002012,0.038229893,0.354532934,0.003225744,0.040817356,0.01024934,0.04968989,0.371519896,W1,35,9,7,51
5,38,1.194017,4.464594,0.532875,0.531757,0.528902,2.074376,0.045643,0.609053,0.125145,0.549444,10.655806,0.112053185,0.41898229,0.050007949,0.049903029,0.0496351,0.194670962,0.004283393,0.057156915,0.011744302,0.051562876,0.41898229,W1,27,9,6,42
5,39,0.985297,2.02351,0.498244,0.479845,0.503644,0.924681,0.035097,0.366481,0.107807,0.488154,6.41276,0.153646324,0.315544321,0.077695719,0.074826596,0.07853779,0.14419392,0.005472994,0.057148716,0.016811326,0.076122294,0.315544321,W1,26,8,8,42
5,40,1.265122,2.172471,0.465529,0.475434,0.462231,1.104757,0.041092,0.462101,0.163944,0.894062,7.506743,0.168531412,0.289402608,0.062014778,0.063334258,0.06157544,0.147168619,0.005474012,0.061558122,0.021839565,0.119101187,0.289402608,W1,21,5,4,30
5,41,1.233044,7.540366,0.567016,0.562878,0.565899,2.96497,0.047294,0.606934,0.106777,0.521209,14.716387,0.083787142,0.512378888,0.038529566,0.038248383,0.038453664,0.201474044,0.003213696,0.041242052,0.007255653,0.035416913,0.512378888,W1,31,9,2,42
5,42,1.031476,7.023328,0.499657,0.507311,0.490414,1.711072,0.039673,0.427546,0.171598,1.068733,12.970808,0.079522879,0.541471896,0.038521656,0.03911175,0.037809056,0.131917148,0.003058638,0.032962172,0.013229554,0.082395252,0.541471896,W1,29,10,4,43
5,43,1.356062,2.675748,0.515827,0.525808,0.510739,4.471549,0.050056,0.88186,0.138235,0.59159,11.717474,0.115729892,0.228355361,0.044022031,0.044873835,0.043587807,0.381613733,0.00427191,0.075260248,0.011797338,0.050487844,0.381613733,W5,32,10,1,43
5,44,2.071747,2.163757,0.448869,0.453519,0.453135,0.780992,0.040037,0.43515,0.143339,0.982752,7.973297,0.259835674,0.271375442,0.056296536,0.056879732,0.056831572,0.097950948,0.005021386,0.054575918,0.017977381,0.123255411,0.271375442,W1,30,8,3,41
5,45,0.643277,1.678525,0.450056,0.443845,0.442506,0.625924,0.035919,0.411096,0.144677,0.747285,5.62311,0.114398794,0.298504742,0.080036848,0.078932299,0.078694175,0.111312779,0.006387746,0.073108298,0.025729,0.132895319,0.298504742,W1,28,10,2,40
5,46,1.233139,2.353405,0.482248,0.502712,0.471233,0.406103,0.037788,0.370796,0.103585,0.551417,6.512426,0.18935171,0.361371477,0.074050438,0.077192739,0.072359056,0.062358175,0.005802446,0.056936693,0.015905747,0.084671519,0.361371477,W1,26,6,5,37
5,47,0.84502,3.465908,0.582854,0.612179,0.583253,1.557731,0.054661,0.703046,0.13945,0.683355,9.227457,0.091576693,0.375608144,0.063165182,0.066343197,0.063208422,0.168814767,0.005923734,0.076190656,0.015112506,0.074056698,0.375608144,W1,32,5,7,44
5,48,1.117047,1.672778,0.433111,0.425814,0.429988,0.740364,0.029101,0.315156,0.113834,0.480519,5.757712,0.194008835,0.290528251,0.075222762,0.073955418,0.074680359,0.128586494,0.005054265,0.054736326,0.019770701,0.083456588,0.290528251,W1,24,11,1,36
5,49,0.447697,1.096662,0.368978,0.364204,0.354457,3.022092,0.036918,0.618465,0.138379,0.979152,7.427004,0.060279623,0.147658733,0.049680598,0.049037809,0.047725435,0.406905934,0.00497078,0.083272474,0.018631874,0.131836741,0.406905934,W5,21,3,4,28
5,50,0.432285,2.282069,0.281928,0.291478,0.2906,5.423285,0.024595,0.275469,0.027051,0.138226,9.466986,0.045662368,0.241055495,0.029780122,0.030788891,0.030696148,0.572862894,0.002597976,0.029097856,0.002857404,0.014600846,0.572862894,W5,17,5,1,23
6,0,0.605251,0.341265,0.133563,0.125047,0.128566,0.341307,0.013185,0.165108,0.054962,0.301217,2.209471,0.273934802,0.154455524,0.060450216,0.0565959,0.058188589,0.154474533,0.005967492,0.074727389,0.024875638,0.136329918,0.273934802,W0,9,3,1,13
6,1,0.746483,1.524964,0.500097,0.488121,0.494816,1.5289,0.039088,0.537816,0.072324,0.393718,6.326327,0.117996272,0.241050455,0.079050134,0.077157093,0.078215369,0.241672617,0.006178625,0.085012362,0.011432226,0.062234848,0.241672617,W5,26,7,6,39
6,2,0.680061,3.050856,0.533839,0.538349,0.534218,0.93217,0.041734,0.496406,0.157126,0.788892,7.753651,0.087708487,0.393473475,0.068850017,0.069431678,0.068898897,0.120223363,0.005382497,0.064022226,0.020264776,0.101744585,0.393473475,W1,28,10,3,41
6,3,0.82097,3.202206,0.550156,0.536188,0.552715,1.925452,0.040521,0.502689,0.14647,0.667083,8.94445,0.091785409,0.358010386,0.061508086,0.059946447,0.061794185,0.215267792,0.004530295,0.05620122,0.016375518,0.074580662,0.358010386,W1,32,7,1,40
6,4,0.746098,3.926123,0.533259,0.508649,0.520893,2.458993,0.041637,0.503616,0.101861,0.485297,9.826426,0.075927708,0.399547404,0.054267849,0.051763378,0.053009405,0.250242866,0.004237248,0.051251187,0.010366027,0.049386929,0.399547404,W1,30,7,2,39
6,5,1.129506,3.385123,0.466373,0.463728,0.481821,1.464422,0.038004,0.482496,0.117828,0.536818,8.566119,0.131857379,0.395175808,0.054443909,0.054135134,0.056247292,0.170955131,0.004436548,0.056326091,0.013755121,0.062667586,0.395175808,W1,21,10,6,37
6,6,1.447153,2.513317,0.548059,0.520479,0.535357,3.038767,0.051169,0.612024,0.217066,1.68786,11.171251,0.129542609,0.224980801,0.04905977,0.046590932,0.047922744,0.272016715,0.004580418,0.054785628,0.019430769,0.151089614,0.272016715,W5,33,7,2,42
6,7,1.585653,5.280588,0.54962,0.548929,0.567334,2.120464,0.043636,0.722396,0.122882,0.523452,12.064954,0.131426361,0.437679912,0.045555085,0.045497811,0.047023304,0.175754006,0.003616756,0.05987557,0.010185037,0.043386158,0.437679912,W1,27,9,4,40
6,8,1.471371,2.623263,0.432672,0.428604,0.433562,2.317804,0.034883,0.43755,0.133279,0.750064,9.063052,0.162348291,0.289445873,0.047740209,0.047291354,0.04783841,0.255742105,0.003848924,0.048278439,0.014705753,0.082760642,0.289445873,W1,26,7,5,38
6,9,1.033627,1.878307,0.600353,0.624304,0.601259,2.635026,0.045449,0.521419,0.175235,0.922961,9.03794,0.114365331,0.207824681,0.066425867,0.069075918,0.066526111,0.291551615,0.00502869,0.05769224,0.019388821,0.102120727,0.291551615,W5,30,7,5,42
6,10,0.782586,3.032736,0.483831,0.492008,0.494161,1.928999,0.041617,0.495336,0.100732,0.485309,8.337315,0.093865471,0.363754518,0.058031992,0.059012764,0.059271,0.231369332,0.004991655,0.059411933,0.012082067,0.058209268,0.363754518,W1,23,7,5,35
6,11,0.554209,4.06904,0.484993,0.509475,0.492405,6.300179,0.043339,0.511752,0.160892,0.965837,14.092121,0.039327579,0.288745747,0.034415898,0.036153181,0.034941866,0.447071026,0.003075406,0.036314761,0.01141716,0.068537376,0.447071026,W5,23,6,6,35
6,12,1.550338,5.16,0.682,0.671849,0.697522,5.275217,0.059852,0.852902,0.149559,0.68666,15.785899,0.098210308,0.326874003,0.043203114,0.042560072,0.044186397,0.334172732,0.003791485,0.054029359,0.009474215,0.043498315,0.334172732,W5,45,3,5,53
6,13,1.239767,1.333999,0.432705,0.46612,0.426171,0.872069,0.030583,0.328262,0.119019,0.661288,5.909983,0.209775053,0.2257196,0.073215947,0.078869939,0.07211036,0.147558631,0.005174803,0.055543645,0.020138637,0.111893384,0.2257196,W1,26,8,2,36
6,14,0.744103,2.484607,0.549399,0.57843,0.544136,2.17754,0.049883,0.646717,0.142334,0.74163,8.658779,0.08593625,0.286946578,0.063449939,0.066802721,0.062842117,0.251483494,0.005760974,0.074689168,0.016438114,0.085650644,0.286946578,W1,29,10,2,41
6,15,0.745235,3.186874,0.569439,0.550295,0.572317,1.024648,0.049006,0.593775,0.116988,0.522079,7.930656,0.093968897,0.40184242,0.071802257,0.069388333,0.072165153,0.129200914,0.006179312,0.074870856,0.014751365,0.065830494,0.40184242,W1,25,9,4,38
6,16,1.472861,5.22981,0.532285,0.550267,0.52293,1.280895,0.045769,0.799169,0.165348,0.87343,11.472764,0.128378915,0.455845688,0.046395533,0.047962897,0.045580123,0.111646592,0.003989361,0.069657931,0.01441222,0.076130739,0.455845688,W1,33,6,2,41
6,17,1.365221,4.295569,0.466292,0.480629,0.465679,1.850886,0.044611,0.435952,0.098049,0.506364,10.009252,0.136395907,0.429159841,0.046586099,0.048018473,0.046524855,0.184917514,0.004456976,0.043554903,0.009795837,0.050589595,0.429159841,W1,24,9,5,38
6,18,1.025409,2.442034,0.531592,0.528121,0.528597,1.485992,0.044053,0.720598,0.139095,0.737368,8.182859,0.125311826,0.298432858,0.064964091,0.064539912,0.064598082,0.181598143,0.005383571,0.088061886,0.016998338,0.090111292,0.298432858,W1,28,5,10,43
6,19,1.090445,3.266487,0.531375,0.527383,0.530841,2.395847,0.040726,0.528272,0.156757,0.827716,9.895849,0.110192162,0.330086585,0.053696757,0.053293356,0.053642795,0.242106261,0.004115463,0.053383191,0.015840682,0.083642748,0.330086585,W1,31,6,4,41
6,20,0.821196,3.419081,0.567644,0.543563,0.563468,1.223618,0.050453,0.769059,0.139675,0.683581,8.781338,0.093516045,0.389357635,0.064642085,0.061899792,0.064166531,0.139343002,0.00574548,0.087578795,0.01590589,0.077844743,0.389357635,W1,26,9,4,39
6,21,2.594077,2.719534,0.432311,0.436543,0.431509,0.903771,0.039389,0.412917,0.14096,0.72346,8.834471,0.293631277,0.307832127,0.048934566,0.049413598,0.048843785,0.102300523,0.004458558,0.046739301,0.015955681,0.081890585,0.307832127,W1,30,5,4,39
6,22,1.107577,3.710652,0.533289,0.558923,0.543614,0.968774,0.04692,0.554818,0.177294,0.864861,9.066722,0.122158482,0.409260591,0.058818281,0.061645543,0.059957061,0.106849421,0.005174968,0.061192788,0.019554366,0.095388499,0.409260591,W1,39,6,2,47
6,23,0.80985,2.079539,0.466799,0.464107,0.472358,0.974641,0.039519,0.467838,0.166264,1.06216,7.003075,0.115642057,0.296946556,0.06665629,0.066271888,0.067450084,0.139173292,0.005643092,0.066804654,0.023741571,0.151670516,0.296946556,W1,24,9,3,36
6,24,2.065366,2.824457,0.44775,0.463406,0.434867,1.011918,0.040201,0.442976,0.099595,0.470892,8.301428,0.248796472,0.340237487,0.053936503,0.055822444,0.052384602,0.121896859,0.004842661,0.053361422,0.011997333,0.056724217,0.340237487,W1,25,8,4,37
6,25,3.04425,2.944935,0.549025,0.558563,0.530903,1.366747,0.049393,0.534039,0.140519,0.600011,10.318385,0.295031635,0.285406583,0.053208424,0.054132793,0.051452141,0.132457453,0.004786893,0.051756065,0.013618313,0.058149701,0.295031635,W0,27,10,3,40
6,26,0.99889,6.080383,0.533104,0.514026,0.534144,0.962904,0.047046,0.587038,0.153205,0.73408,11.14482,0.089628186,0.545579292,0.04783424,0.046122414,0.047927557,0.086399242,0.004221333,0.052673619,0.013746745,0.065867372,0.545579292,W1,26,6,8,40
6,27,1.212061,4.157495,0.48357,0.485296,0.472178,1.066522,0.046508,0.588024,0.167329,0.838911,9.517894,0.127345503,0.43680829,0.050806407,0.05098775,0.049609504,0.11205441,0.004886375,0.061780894,0.017580465,0.088140402,0.43680829,W1,30,9,4,43
6,28,0.880878,1.770057,0.532736,0.522469,0.520229,1.248804,0.042255,0.480393,0.136205,0.561475,6.695501,0.131562672,0.264365131,0.079566264,0.078032846,0.077698293,0.186513899,0.006310954,0.071748626,0.020342764,0.083858549,0.264365131,W1,28,8,5,41
6,29,0.910513,1.674956,0.400648,0.3906,0.395213,0.988104,0.029164,0.344882,0.14411,0.678131,5.956321,0.152864998,0.28120647,0.06726434,0.065577392,0.066351864,0.165891664,0.004896311,0.057901849,0.024194465,0.113850647,0.28120647,W1,24,10,5,39
6,30,0.841349,2.056849,0.416756,0.448336,0.424884,1.244929,0.033818,0.372664,0.104399,0.673098,6.617082,0.127148039,0.310839279,0.06298184,0.067754336,0.064210176,0.188138669,0.005110712,0.05631848,0.015777196,0.101721272,0.310839279,W1,26,7,2,35
6,31,2.100653,3.245003,0.56655,0.554082,0.562216,2.399568,0.040987,0.464418,0.137619,0.736419,10.807515,0.194369659,0.300254314,0.052421856,0.051268215,0.052020839,0.222027728,0.003792454,0.042971765,0.01273364,0.068139531,0.300254314,W1,27,8,7,42
6,32,3.880207,2.377983,0.468594,0.481919,0.483696,0.618835,0.036001,0.395143,0.153878,1.011428,9.907684,0.391636128,0.240014013,0.047296018,0.048640934,0.048820289,0.062460107,0.003633644,0.039882479,0.015531178,0.10208521,0.391636128,W0,29,7,4,40
6,33,1.412265,5.071869,0.481217,0.517799,0.484517,4.105021,0.047485,0.526085,0.113347,0.517464,13.277069,0.106368732,0.382002157,0.036244219,0.038999496,0.036492768,0.309181266,0.003576467,0.03962358,0.00853705,0.038974265,0.382002157,W1,24,10,4,38
6,34,1.048414,4.448903,0.483745,0.478039,0.48807,2.970539,0.038473,0.434866,0.132947,0.646632,11.170628,0.093854526,0.39826794,0.043305085,0.042794282,0.043692262,0.265924082,0.003444121,0.038929414,0.011901479,0.057886808,0.39826794,W1,31,9,1,41
6,35,0.769393,2.381376,0.533245,0.530042,0.536743,4.457006,0.039822,0.418082,0.108766,0.480917,10.255392,0.075023266,0.232207214,0.05199655,0.051684226,0.052337639,0.434601232,0.003883031,0.040767042,0.010605738,0.046894063,0.434601232,W5,26,11,4,41
6,36,0.875526,3.193634,0.550667,0.548981,0.548365,3.892466,0.036637,0.502854,0.172823,0.818633,11.140586,0.078588864,0.286666608,0.049428908,0.049277569,0.049222276,0.349395086,0.003288606,0.045137123,0.015512918,0.073482041,0.349395086,W5,28,9,3,40
6,37,1.296801,2.405416,0.485125,0.462442,0.489389,2.209787,0.036006,0.435613,0.136715,0.699452,8.656746,0.149802362,0.277866071,0.05604011,0.053419842,0.056532674,0.255267626,0.0041593,0.05032064,0.015792886,0.080798489,0.277866071,W1,24,6,5,35
6,38,0.822668,3.98427,0.450323,0.481573,0.448282,5.627261,0.039374,0.48322,0.138873,0.650367,13.126211,0.062673684,0.303535422,0.034307158,0.036687891,0.034151668,0.42870414,0.002999647,0.036813365,0.010579824,0.0495472,0.42870414,W5,28,10,,38
6,39,1.243948,2.705654,0.399378,0.408787,0.406206,10.045354,0.02973,0.345339,0.127027,0.605437,16.31686,0.076236972,0.165819527,0.0244764,0.025053043,0.024894863,0.615642593,0.001822042,0.02116455,0.007785015,0.037104994,0.615642593,W5,21,8,6,35
6,40,1.189776,2.676493,0.681991,0.697907,0.708035,14.803943,0.052126,0.780399,0.196587,1.04968,22.836937,0.052098756,0.117200174,0.029863506,0.030560447,0.031003939,0.648245559,0.00228253,0.034172665,0.008608291,0.045964133,0.648245559,W5,33,10,6,49
6,41,0.90134,2.684011,0.515167,0.51476,0.504479,3.98758,0.041479,0.521467,0.108445,0.554066,10.332794,0.087231005,0.259756558,0.049857473,0.049818084,0.048823097,0.385914981,0.004014306,0.050467182,0.010495225,0.053622089,0.385914981,W5,34,6,2,42
6,42,1.530388,1.514499,0.485666,0.489922,0.478844,4.304454,0.042037,0.531454,0.091976,0.409903,9.879143,0.154911008,0.15330267,0.049160742,0.049591549,0.048470196,0.435711276,0.004255126,0.053795557,0.009310119,0.041491757,0.435711276,W5,28,12,4,44
6,43,1.042636,2.606763,0.516104,0.515314,0.518389,1.899944,0.040661,0.45597,0.149081,0.74421,8.489072,0.122820963,0.307072787,0.06079628,0.060703219,0.06106545,0.223810565,0.004789805,0.053712585,0.017561519,0.087666826,0.307072787,W1,33,6,2,41
6,44,1.129736,1.360724,0.385578,0.34926,0.386606,1.419953,0.026864,0.322968,0.114772,0.476043,5.972504,0.189156173,0.227831409,0.064558852,0.058477985,0.064730974,0.237748355,0.004497946,0.054075811,0.019216731,0.079705765,0.237748355,W5,26,10,1,37
6,45,2.017737,2.189681,0.482123,0.471348,0.482375,1.127759,0.036498,0.432702,0.117683,0.460683,7.818589,0.258069199,0.280060891,0.061663684,0.060285558,0.061695915,0.144240732,0.004668106,0.055342722,0.015051693,0.058921501,0.280060891,W1,24,11,4,39
6,46,1.105745,3.923174,0.532845,0.526737,0.53719,1.926619,0.036204,0.381256,0.142444,0.655757,9.767971,0.113201094,0.401636532,0.054550223,0.053924914,0.054995045,0.197238403,0.003706399,0.039031238,0.014582762,0.067133389,0.401636532,W1,26,11,2,39
